from	to	eweight	consensus_lin	Team Name	Section	Sample Location	Plant Scientific Name	Plant Common Name	Date of collection	Time of collection	Elevation	Type of Biom	Soil Characterization	Longitude	Latitude	pH  Litmus Strip	pH meter CALeDNA	Amount of Leaf Litter	Soil Temperature (Celsius)	Moisture content (%)	Nitrogen content	Potassium content	Phosphate content
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Phaselicystidaceae;Phaselicystis;Phaselicystis flava	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Aetherobacter;	6.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Chondromyces;	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Chondromyces;Chondromyces apiculatus	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Chondromyces;Chondromyces crocatus	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;NA;	13.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Polyangium;Polyangium sp.	3.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;Sandaracinus;Sandaracinus amylolyticus	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;NA;;Candidatus Babela;Candidatus Babela massiliensis	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;NA;;NA;	22.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;NA;NA;NA;Olavius ilvae associated proteobacterium Delta 8	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;NA;NA;NA;delta proteobacterium O29	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;NA;NA;NA;delta proteobacterium WX152	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;NA;NA;NA;delta proteobacterium pACH78	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophorhabdaceae;NA;Syntrophorhabdaceae bacterium enrichment culture clone HB_111	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Sulfurospirillum;Thermobaculum sp. enrichment culture clone VanCtr100	4.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;Alteromonas sp. Gp-3-7.1	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;	16.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Saccharophagus;Saccharophagus sp. MM1-2b	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;NA;	7.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thiohalomonas;Thiohalomonas denitrificans	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Blochmannia;Blochmannia endosymbiont of Camponotus sp.	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Blochmannia;Blochmannia endosymbiont of Camponotus textor	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella sp. SOZ2-4101	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA;	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Enterobacterales;NA;;	4.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella;	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella hackeliae	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;NA;;Candidatus Ovatusbacter;Candidatus Ovatusbacter abovo	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;NA;;NA;	72.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;NA;NA;NA;endosymbiont of Ridgeia piscesae	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;NA;NA;NA;gamma proteobacterium DFTK16	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;NA;NA;NA;gamma proteobacterium SCGC AAA007-P21	8.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;NA;NA;NA;gamma proteobacterium SCGC AAA278-F08	3.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;NA;NA;NA;gamma proteobacterium SCGC AAA278-N21	3.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;NA;NA;NA;gamma proteobacterium YU21-B	5.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;NA;NA;NA;gamma proteobacterium enrichment culture clone CTBE CDB1001C10	7.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;NA;	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Panacagrimonas;Panacagrimonas perspica	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Povalibacter;Povalibacter uvarum	4.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Solimonas;Solimonas sp. p11(2011)	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Steroidobacter;	3.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Steroidobacter;Steroidobacter denitrificans	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Steroidobacter;Steroidobacter flavus	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Candidatus Portiera;Candidatus Portiera aleyrodidarum	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Oceanospirillales;NA;;	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Amphritea;	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;NA;	5.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;Psychrobacter sp.	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;	9.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. CHS-2	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella;Francisella sp. PA051188	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella;Francisella tularensis	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Xanthomonadales;NA;;	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Aquimonas;Aquimonas sp. enrichment culture clone 03SUJ1	5.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;NA;	5.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
