otu name	16rRNA	Percent Homology	evalue	bitscore	homology extract gibbsfree_otu/gibbsfree_homolog	total length gibbsfree_otu/otu_lenth/gibbsfree_homolog/homolog_length	BAF15	MWPF15	RKF15	BSGF15	WRF15	GNF15	MMF15	
OTU_2814	uncultured methylobacterium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylobacteriaceae;g__methylobacterium;s__methylobacterium spp.;superkingdom__bacteria	96.2406015037594	1.91279216429875e-120	435.898185252957			0	0	0	6	2	0	0	
OTU_2815	uncultured pirellula sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__pirellula;s__pirellula spp.;superkingdom__bacteria	96.6789667896679	3.03103581025806e-124	448.521766860735			0	0	0	1	5	0	0	
OTU_2816	fj176772.1 chondromyces crocatus str. kyc2823  ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__polyangiaceae;g__chondromyces;s__chondromyces crocatus;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__sorangiineae	89.3877551020408	5.85556040804524e-082	307.859000374061			0	0	0	2	1	0	1	
OTU_2817	uncultured corynebacterium sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__corynebacteriaceae;g__corynebacterium;s__corynebacterium spp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__corynebacterineae	91.8819188191882	8.6556711347542e-106	387.207227622954			0	3	0	0	0	0	0	
OTU_2818	uncultured ohtaekwangia sp. ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__ohtaekwangia;s__ohtaekwangia spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.8127490039841	8.3945394252751e-112	407.044284435178			0	1	1	0	0	1	1	
OTU_2819	uncultured rubrobacter sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__rubrobacterales;f__rubrobacteraceae;g__rubrobacter;s__rubrobacter spp.;superkingdom__bacteria;subclass  rubrobacteridae;suborder__rubrobacterineae	85.6573705179283	6.96616925414556e-075	284.415205959616			0	0	0	3	0	0	0	
OTU_2820	uncultured gemmatimonas sp. ;k__bacteria;p__gemmatimonadetes;c__gemmatimonadetes;o__gemmatimonadales;f__gemmatimonadaceae;g__gemmatimonas;s__gemmatimonas spp.;superkingdom__bacteria	93.1726907630522	3.10239213082128e-098	361.960064407398			0	0	0	0	0	4	0	
OTU_2821	uncultured terrimonas sp. ;k__bacteria;p__bacteroidetes;c__sphingobacteriia;o__sphingobacteriales;f__chitinophagaceae;g__terrimonas;s__terrimonas spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.6789667896679	5.4120225332542e-121	437.701554054068			1	1	1	1	0	4	2	
OTU_2822	uncultured pirellula sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__pirellula;s__pirellula spp.;superkingdom__bacteria	85.59670781893	6.10924705071006e-069	264.578149147392			0	0	0	0	0	0	3	
OTU_2823	uncultured fibrobacter sp. ;k__bacteria;p__fibrobacteres;c__fibrobacteria;o__fibrobacterales;f__fibrobacteraceae;g__fibrobacter;s__fibrobacter spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	97.2477064220184	1.10289386829692e-097	360.156695606286			0	1	2	0	0	0	0	
OTU_2824	hirschia sp. drw22_8 ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodobacterales;f__hyphomonadaceae;g__hirschia;s__hirschia sp.;superkingdom__bacteria	94	4.6469911151118e-096	354.746589202953			0	0	1	0	0	1	1	
OTU_2825	uncultured rhizobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__rhizobiaceae;g__rhizobium;s__rhizobium spp.;superkingdom__bacteria	89.6551724137931	2.65012953440119e-093	345.729745197397			0	0	0	0	3	0	0	
OTU_2826	ay345433.1 lake kauhako water isolate str. k2_19  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodobacterales;f__rhodobacteraceae;g__oceanicola;s__oceanicola spp.;superkingdom__bacteria	92.5925925925926	5.80784472918732e-108	394.420702827399			0	0	0	0	3	0	0	
OTU_2827	uncultured pirellula sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__pirellula;s__pirellula spp.;superkingdom__bacteria	85.7723577235772	2.37617216194966e-074	282.611837158505			0	0	0	0	0	0	3	
OTU_2828	uncultured rubrobacter sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__rubrobacterales;f__rubrobacteraceae;g__rubrobacter;s__rubrobacter spp.;superkingdom__bacteria;subclass  rubrobacteridae;suborder__rubrobacterineae	83.6363636363636	6.14832271068703e-056	221.297297920724			0	1	0	2	0	0	0	
OTU_2829	uncultured rhodoplanes sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__hyphomicrobiaceae;g__rhodoplanes;s__rhodoplanes spp.;superkingdom__bacteria	96.09375	1.05550210167627e-110	403.437546832955			0	3	0	0	0	0	0	
OTU_2830	uncultured conexibacter sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__solirubrobacterales;f__conexibacteraceae;g__conexibacter;s__conexibacter spp.;superkingdom__bacteria;subclass  rubrobacteridae	91.1877394636015	8.1405861076293e-100	367.370170810731			3	0	0	0	0	0	0	
OTU_2831	uncultured cystobacter sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__cystobacteraceae;g__cystobacter;s__cystobacter spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__cystobacterineae	95.6	4.36842623121723e-109	398.027440429622			0	1	0	1	1	0	0	
OTU_2832	uncultured rubellimicrobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodobacterales;f__rhodobacteraceae;g__rubellimicrobium;s__rubellimicrobium spp.;superkingdom__bacteria	95.7264957264957	3.46453006143422e-097	358.353326805175			0	0	0	1	3	0	0	
OTU_2833	uncultured gemmatimonas sp. ;k__bacteria;p__gemmatimonadetes;c__gemmatimonadetes;o__gemmatimonadales;f__gemmatimonadaceae;g__gemmatimonas;s__gemmatimonas spp.;superkingdom__bacteria	94.392523364486	2.69621775765315e-086	322.285950782951			0	0	0	0	0	0	3	
OTU_2834	uncultured pelobacter sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfuromonadales;f__pelobacteraceae;g__pelobacter;s__pelobacter spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	88.7640449438202	9.21131986943901e-093	343.926376396285			0	0	0	0	0	3	0	
OTU_2835	uncultured nannocystis sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__nannocystaceae;g__nannocystis;s__nannocystis spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__nannocystineae	96.4	6.95387461366209e-113	410.6510220374			0	1	0	6	0	0	0	
OTU_2836	bacterium ellin514 ;k__bacteria;p__verrucomicrobia;c__verrucomicrobiae;o__verrucomicrobiales;f__verrucomicrobia subdivision 3;g__pedosphaera;s__pedosphaera parvula;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	93.6	1.17756420582337e-103	379.99375241851			0	0	3	0	0	0	0	
OTU_2837	altererythrobacter sp. m0322 ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__sphingomonadales;f__erythrobacteraceae;g__altererythrobacter;s__altererythrobacter sp.;superkingdom__bacteria	91.6	1.34359978898242e-096	356.549958004064			0	0	0	0	0	2	1	
OTU_2838	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	94.8339483394834	1.20209474833056e-116	423.274603645179			0	0	0	0	0	0	3	
OTU_2839	uncultured desulfuromusa sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfuromonadales;f__desulfuromonadaceae;g__desulfuromusa;s__desulfuromusa spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	85.4651162790698	5.24334286912024e-049	197.853503506278			0	0	0	3	0	0	0	
OTU_2840	uncultured singulisphaera sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__singulisphaera;s__singulisphaera spp.;superkingdom__bacteria	94.5054945054945	1.47055308117792e-115	419.667866042956			0	0	0	3	0	0	0	
OTU_2841	polyangium sp. 14_1 ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__polyangiaceae;g__polyangium;s__polyangium sp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__sorangiineae	97.7859778597786	1.37608812893292e-128	462.948717269625			1	0	0	1	0	2	0	
OTU_2842	uncultured geobacter sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfuromonadales;f__geobacteraceae;g__geobacter;s__geobacter spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	93.3579335793358	5.75924351806441e-108	394.420702827399			0	0	0	0	0	0	3	
OTU_2843	fj459985.1 acinetobacter calcoaceticus str. 7_1 imer_a3_8  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__moraxellaceae;g__acinetobacter;s__acinetobacter calcoaceticus;superkingdom__bacteria;species group  acinetobacter calcoaceticus/baumannii complex	98.4674329501916	1.4789053972431e-121	439.504922855179			0	0	1	0	0	0	2	
OTU_2844	uncultured gemmata sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__gemmata;s__gemmata spp.;superkingdom__bacteria	96.6789667896679	3.03103581025806e-124	448.521766860735			0	1	1	0	0	0	1	
OTU_2845	ab464945.2 altitudinal changes flora on gulkana glacier alaska analyzed sequencing and _cycle cloning surface glacier clone gu_clone_16  ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__comamonadaceae;g__polaromonas;s__polaromonas spp.;superkingdom__bacteria	94.4223107569721	7.8982999104632e-106	387.207227622954			0	0	0	0	3	0	0	
OTU_2846	uncultured rubellimicrobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodobacterales;f__rhodobacteraceae;g__rubellimicrobium;s__rubellimicrobium spp.;superkingdom__bacteria	93.7743190661479	2.16779668496259e-100	369.173539611842			0	0	0	0	3	0	0	
OTU_2847	uncultured dongia sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__dongia;s__dongia spp.;superkingdom__bacteria	94.0959409594096	6.22700496101691e-114	414.257759639622			0	0	0	0	0	4	0	
OTU_2848	blastococcus sp. mdt1_87 ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__geodermatophilaceae;g__blastococcus;s__blastococcus sp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__frankineae	97.0479704797048	1.04915590211684e-123	446.718398059624			2	2	0	1	6	0	0	
OTU_2849	uncultured sphingomonas sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__sphingomonadales;f__sphingomonadaceae;g__sphingomonas;s__sphingomonas spp.;superkingdom__bacteria	97.4264705882353	2.48802570314021e-125	452.128504462958			0	1	0	0	11	0	0	
OTU_2850	uncultured nitrospira sp. ;k__bacteria;p__nitrospirae;c__nitrospira;o__nitrospirales;f__nitrospiraceae;g__nitrospira;s__nitrospira spp.;superkingdom__bacteria	88.929889298893	7.56111178807192e-094	347.533113998508			0	1	0	1	1	0	0	
OTU_2851	uncultured rhodopirellula sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__rhodopirellula;s__rhodopirellula spp.;superkingdom__bacteria	91.8819188191882	7.13461172990157e-107	390.813965225177			2	0	0	0	0	1	0	
OTU_2852	uncultured burkholderia sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__burkholderiaceae;g__burkholderia;s__burkholderia spp.;superkingdom__bacteria	96.309963099631	1.05793544941489e-123	446.718398059624			0	1	7	1	0	0	22	
OTU_2853	uncultured desulfomonile sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__syntrophobacterales;f__syntrophaceae;g__desulfomonile;s__desulfomonile spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	87.037037037037	2.04590669912311e-088	329.499425987396			1	2	0	0	0	0	0	
OTU_2854	uncultured dongia sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__dongia;s__dongia spp.;superkingdom__bacteria	97.4169741697417	5.85127561696698e-127	457.538610866291			12	0	5	0	0	3	19	
OTU_2855	uncultured gemmatimonas sp. ;k__bacteria;p__gemmatimonadetes;c__gemmatimonadetes;o__gemmatimonadales;f__gemmatimonadaceae;g__gemmatimonas;s__gemmatimonas spp.;superkingdom__bacteria	92	3.1598438369476e-098	361.960064407398			0	2	0	0	1	0	0	
OTU_2856	uncultured phycisphaera sp. ;k__bacteria;p__planctomycetes;c__phycisphaerae;o__phycisphaerales;f__phycisphaeraceae;g__phycisphaera;s__phycisphaera spp.;superkingdom__bacteria	91.497975708502	3.55621495342667e-091	338.516269992952			0	0	3	0	0	1	0	
OTU_2857	uncultured amaricoccus sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodobacterales;f__rhodobacteraceae;g__amaricoccus;s__amaricoccus spp.;superkingdom__bacteria	94.8148148148148	5.06884162875617e-115	417.864497241845			0	1	0	1	0	1	0	
OTU_2858	uncultured mesorhizobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__phyllobacteriaceae;g__mesorhizobium;s__mesorhizobium spp.;superkingdom__bacteria	99.2619926199262	6.22150749217035e-133	477.375667678515			3	0	0	0	0	0	0	
OTU_2859	uncultured gemmata sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__gemmata;s__gemmata spp.;superkingdom__bacteria	95.0413223140496	1.17221164125144e-103	379.99375241851			0	0	3	2	0	0	0	
OTU_2860	uncultured acidithiobacillus sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__acidithiobacillales;f__acidithiobacillaceae;g__acidithiobacillus;s__acidithiobacillus spp.;superkingdom__bacteria	91.6	1.97595090259232e-094	349.336482799619			0	3	0	0	0	0	0	
OTU_2861	uncultured holophaga sp. ;k__bacteria;p__acidobacteria;c__holophagae;o__holophagales;f__holophagaceae;g__holophaga;s__holophaga spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	93.469387755102	6.0444796630065e-101	370.976908412954			0	0	0	0	0	0	3	
OTU_2862	uncultured rubrobacter sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__rubrobacterales;f__rubrobacteraceae;g__rubrobacter;s__rubrobacter spp.;superkingdom__bacteria;subclass  rubrobacteridae;suborder__rubrobacterineae	85.0980392156863	2.09563295240531e-075	286.218574760727			0	0	0	1	4	0	0	
OTU_2863	eu977746.1 sphingomonas sp. str. 1p06pa  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__sphingomonadales;f__sphingomonadaceae;g__sphingomonas;s__sphingomonas wittichii;superkingdom__bacteria	96.7479674796748	2.38301089705978e-112	408.847653236289			0	0	3	0	0	0	2	
OTU_2864	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	94.4444444444444	1.88294733413317e-107	392.617334026288			1	0	0	0	0	0	2	
OTU_2865	nitrospira japonica ;k__bacteria;p__nitrospirae;c__nitrospira;o__nitrospirales;f__nitrospiraceae;g__nitrospira;s__nitrospira japonica;superkingdom__bacteria	97.6833976833977	1.14699873903207e-116	423.274603645179			0	2	0	0	0	0	1	
OTU_2866	endosymbiont of acanthamoeba sp. uwc9 ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rickettsiales;f__rickettsiales;g__candidatus paracaedibacter;s__endosymbiont of acanthamoeba sp. uwc9;superkingdom__bacteria	86.9888475836431	1.26432143652869e-084	316.875844379617			0	0	0	3	0	0	0	
OTU_2867	bacterium ellin514 ;k__bacteria;p__verrucomicrobia;c__verrucomicrobiae;o__verrucomicrobiales;f__verrucomicrobia subdivision 3;g__pedosphaera;s__pedosphaera parvula;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	86.7158671586716	1.87641938516331e-082	309.662369175173			0	0	0	0	0	0	3	
OTU_2868	uncultured blastopirellula sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__blastopirellula;s__blastopirellula spp.;superkingdom__bacteria	93.1623931623932	9.57834189566021e-092	340.319638794063			4	0	1	0	0	0	0	
OTU_2869	nc_009921.1 frankia sp. ean1pec str. ean1.pec  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__frankiaceae;g__frankia;s__frankia sp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__frankineae	98.8929889298893	2.6454523023858e-131	471.965561275181			1	0	0	2	0	2	0	
OTU_2870	uncultured flexibacter sp. ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__flexibacter;s__flexibacter spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.618320610687	3.79532602337187e-129	464.752086070736			3	0	0	0	0	1	0	
OTU_2871	uncultured solirubrobacter sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__solirubrobacterales;f__solirubrobacteraceae;g__solirubrobacter;s__solirubrobacter spp.;superkingdom__bacteria;subclass  rubrobacteridae	96.9348659003831	2.69748248417192e-118	428.684710048512			0	0	0	0	3	0	0	
OTU_2872	nocardioides sp. 02su6 ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__nocardioidaceae;g__nocardioides;s__nocardioides sp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__propionibacterineae	97.6	4.64288855070943e-115	417.864497241845			2	1	0	1	3	2	0	
OTU_2873	uncultured xanthomonas sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__xanthomonadales;f__xanthomonadaceae;g__xanthomonas;s__xanthomonas spp.;superkingdom__bacteria	98.8929889298893	2.6454523023858e-131	471.965561275181			1	0	1	0	0	0	3	
OTU_2874	uncultured candidatus solibacter sp. ;k__bacteria;p__acidobacteria;c__solibacteres;o__solibacterales;f__solibacteraceae;g__candidatus solibacter;s__uncultured candidatus solibacter sp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	92.2509225092251	7.10500753185219e-107	390.813965225177			0	3	0	0	0	0	0	
OTU_2875	uncultured thermomonas sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__xanthomonadales;f__xanthomonadaceae;g__thermomonas;s__thermomonas spp.;superkingdom__bacteria	94	1.17221164125144e-103	379.99375241851			1	0	0	0	0	0	4	
OTU_2876	trigonala elaeagnus ;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__bacillales;g__trigonala;s__trigonala elaeagnus;superkingdom__bacteria	85.6060606060606	4.04552330098592e-078	295.235418766283			0	0	0	2	1	1	0	
OTU_2877	uncultured conexibacter sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__solirubrobacterales;f__conexibacteraceae;g__conexibacter;s__conexibacter spp.;superkingdom__bacteria;subclass  rubrobacteridae	96.309963099631	4.47979020700518e-122	441.308291656291			0	0	0	3	0	0	0	
OTU_2878	dq311088.1 mesorhizobium sp. str. ccbau 61161  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__phyllobacteriaceae;g__mesorhizobium;s__mesorhizobium albiziae;superkingdom__bacteria	98.4	6.09454832010223e-120	434.094816451846			2	0	2	0	0	0	0	
OTU_2879	uncultured rubrobacter sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__rubrobacterales;f__rubrobacteraceae;g__rubrobacter;s__rubrobacter spp.;superkingdom__bacteria;subclass  rubrobacteridae;suborder__rubrobacterineae	90.8366533864542	3.58899112811263e-091	338.516269992952			0	0	0	0	3	0	0	
OTU_2880	uncultured anaeromyxobacter sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__anaeromyxobacteraceae;g__anaeromyxobacter;s__anaeromyxobacter spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__cystobacterineae	92.6640926640927	9.25885653355835e-099	363.763433208509			0	0	1	2	0	0	0	
OTU_2881	uncultured kitasatospora sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__streptomycetaceae;g__kitasatospora;s__kitasatospora spp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__streptomycineae	89.6678966789668	9.91726410927806e-099	363.763433208509			0	1	0	0	0	0	2	
OTU_2882	uncultured sphingomonas sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__sphingomonadales;f__sphingomonadaceae;g__sphingomonas;s__sphingomonas spp.;superkingdom__bacteria	98.8929889298893	2.18056748386766e-132	475.572298877403			0	8	3	11	20	2	20	
