otu name	Taxonomy	Percent Homology	evalue	bitscore	homology extract gibbsfree_otu/gibbsfree_homolog	total length gibbsfree_otu/otu_lenth/gibbsfree_homolog/homolog_length	SoilDNA1	SoilDNA2	SoilDNA3	SoilDNA4
OTU_5934	asticcacaulis sp. a1_31 ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__caulobacterales;f__caulobacteraceae;g__asticcacaulis;s__asticcacaulis sp.;superkingdom__bacteria	98.5010706638116	0	810.999			0	0	1	2
OTU_5935	uncultured bdellovibrio sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__bdellovibrionales;f__bdellovibrionaceae;g__bdellovibrio;s__bdellovibrio spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	94.3089430894309	0	762.308			0	1	0	2
OTU_5936	uncultured desulfococcus sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfobacterales;f__desulfobacteraceae;g__desulfococcus;s__desulfococcus spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	96.5931863727455	0	823.622			4	0	0	0
OTU_5937	uncultured nitrincola sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__oceanospirillales;f__oceanospirillaceae;g__nitrincola;s__nitrincola spp.;superkingdom__bacteria	95.6701030927835	0	773.128			0	1	0	3
OTU_5938	bacillus sp. a6(2012) ;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__bacillaceae;g__bacillus;s__bacillus sp.;superkingdom__bacteria	98.5185185185185	0	939.038			0	0	13	0
OTU_5939	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	94.7976878612717	0	807.392			0	0	0	4
OTU_5940	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	92.4632352941177	0	796.572			5	0	0	0
OTU_5941	uncultured blastopirellula sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__blastopirellula;s__blastopirellula spp.;superkingdom__bacteria	81.7204301075269	2.3287e-123	446.718			0	0	2	1
OTU_5942	uncultured luteolibacter sp. ;k__bacteria;p__verrucomicrobia;c__verrucomicrobiae;o__verrucomicrobiales;f__verrucomicrobiaceae;g__luteolibacter;s__luteolibacter spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	94.3074003795066	0	805.589			2	3	0	0
OTU_5943	uncultured massilia sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__oxalobacteraceae;g__massilia;s__massilia spp.;superkingdom__bacteria	95.7934990439771	0	845.263			3	0	0	0
OTU_5944	flavobacterium sp. 412r_09 ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	98.4466019417476	0	886.74			2	6	0	0
OTU_5945	sorangium cellulosum ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__polyangiaceae;g__sorangium;s__sorangium cellulosum;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__sorangiineae	95.910780669145	0	872.313			0	2	1	1
OTU_5946	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	94.0630797773655	0	829.033			0	2	0	4
OTU_5947	uncultured saccharibacter sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__saccharibacter;s__saccharibacter spp.;superkingdom__bacteria	91.5463917525773	0	690.173			6	1	0	0
OTU_5948	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	98.0276134122288	0	870.51			0	1	3	0
OTU_5949	flavobacterium sp. s44 ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	95.7446808510638	0	834.443			2	0	1	0
OTU_5950	uncultured rhodomicrobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__hyphomicrobiaceae;g__rhodomicrobium;s__rhodomicrobium spp.;superkingdom__bacteria	92.5531914893617	0	690.173			0	0	5	0
OTU_5951	uncultured pseudomonas sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__pseudomonadaceae;g__pseudomonas;s__pseudomonas spp.;superkingdom__bacteria	92.2779922779923	0	744.274			0	0	0	6
OTU_5952	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	93.7618147448015	0	800.179			0	1	7	3
OTU_5953	eu881111.1 karst region primary forest soil clone kpf200711_131  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__hyphomicrobiaceae;g__pedomicrobium;s__pedomicrobium spp.;superkingdom__bacteria	96.1864406779661	0	771.325			1	1	0	1
OTU_5954	uncultured methylibium sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__burkholderiales;g__methylibium;s__methylibium spp.;superkingdom__bacteria	97.8927203065134	0	892.15			0	0	0	3
OTU_5955	uncultured kofleria sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__kofleriaceae;g__kofleria;s__kofleria spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__nannocystineae	95.1492537313433	0	850.673			0	0	0	3
OTU_5956	nocardioides sp. an3 ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__nocardioidaceae;g__nocardioides;s__nocardioides sp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__propionibacterineae	94.6428571428571	0	776.735			2	0	0	1
OTU_5957	pseudomonas sp. dr02 ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__pseudomonadaceae;g__pseudomonas;s__pseudomonas sp.;superkingdom__bacteria	99.2351816443595	0	926.414			5	0	0	0
OTU_5958	uncultured nitrosospira sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__nitrosomonadales;f__nitrosomonadaceae;g__nitrosospira;s__nitrosospira spp.;superkingdom__bacteria	80.5714285714286	5.38486e-131	471.966			3	1	0	0
OTU_5959	uncultured ferrovum sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__ferrovales;f__ferrovaceae;g__ferrovum;s__ferrovum spp.;superkingdom__bacteria	90.4761904761905	0	719.027			0	2	0	2
OTU_5960	uncultured luteolibacter sp. ;k__bacteria;p__verrucomicrobia;c__verrucomicrobiae;o__verrucomicrobiales;f__verrucomicrobiaceae;g__luteolibacter;s__luteolibacter spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	96.3878326996198	0	863.297			3	0	0	0
OTU_5961	uncultured ohtaekwangia sp. ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__ohtaekwangia;s__ohtaekwangia spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.9348659003831	0	870.51			0	5	0	0
OTU_5962	sphingobacteria bacterium ryg ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagales;g__chryseolinea;s__sphingobacteria bacterium;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	94.3469785575049	0	787.555			0	1	3	0
OTU_5963	uncultured flexibacter sp. ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__flexibacter;s__flexibacter spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.4219653179191	0	922.808			0	7	0	1
OTU_5964	uncultured sulfuritalea sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__rhodocyclales;f__rhodocyclaceae;g__sulfuritalea;s__sulfuritalea spp.;superkingdom__bacteria	95.0570342205323	0	810.999			0	0	0	6
OTU_5965	uncultured verrucomicrobium sp. ;k__bacteria;p__verrucomicrobia;c__verrucomicrobiae;o__verrucomicrobiales;f__verrucomicrobiaceae;g__verrucomicrobium;s__verrucomicrobium spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	97.1553610503282	0	765.915			0	2	0	3
OTU_5966	uncultured kouleothrix sp. ;k__bacteria;p__chloroflexi;c__chloroflexi;o__chloroflexi;f__chloroflexi;g__kouleothrix;s__kouleothrix spp.;superkingdom__bacteria	88.4297520661157	5.31677e-175	618.038			159	1	0	1
OTU_5967	uncultured verrucomicrobium sp. ;k__bacteria;p__verrucomicrobia;c__verrucomicrobiae;o__verrucomicrobiales;f__verrucomicrobiaceae;g__verrucomicrobium;s__verrucomicrobium spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	92.3076923076923	0	789.358			0	1	0	3
OTU_5968	uncultured pirellula sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__pirellula;s__pirellula spp.;superkingdom__bacteria	84.7953216374269	1.27117e-164	583.774			0	0	3	0
OTU_5969	uncultured sphingobacterium sp. ;k__bacteria;p__bacteroidetes;c__sphingobacteriia;o__sphingobacteriales;f__sphingobacteriaceae;g__sphingobacterium;s__sphingobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.6878612716763	0	872.313			0	0	0	4
OTU_5970	uncultured sphingobacterium sp. ;k__bacteria;p__bacteroidetes;c__sphingobacteriia;o__sphingobacteriales;f__sphingobacteriaceae;g__sphingobacterium;s__sphingobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	95.9381044487427	0	827.229			0	0	5	0
OTU_5971	uncultured burkholderia sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__burkholderiaceae;g__burkholderia;s__burkholderia spp.;superkingdom__bacteria	98.4674329501916	0	906.577			0	0	0	5
OTU_5972	microbacterium sp. mn6_7 ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__microbacteriaceae;g__microbacterium;s__microbacterium sp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	98.8118811881188	0	884.937			0	0	0	4
OTU_5973	uncultured ferribacter sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__ferrovales;f__ferrovaceae;g__ferrovum;s__ferrovum spp.;superkingdom__bacteria	97.5238095238095	0	888.544			1	3	2	3
OTU_5974	staphylococcus epidermidis ;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__staphylococcaceae;g__staphylococcus;s__staphylococcus epidermidis;superkingdom__bacteria	89.1891891891892	0.00688915	46.3705			0	0	7	0
OTU_5975	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	96.0629921259843	0	816.409			0	3	1	17
OTU_5976	uncultured cytophaga sp. ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__cytophaga;s__cytophaga spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.8723404255319	0	875.92			5	0	0	0
OTU_5977	algoriphagus sp. mola 423 ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cyclobacteriaceae;g__algoriphagus;s__algoriphagus sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	82.8846153846154	2.25961e-148	529.673			1	2	0	0
OTU_5978	acidovorax wohlfahrtii ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__comamonadaceae;g__acidovorax;s__acidovorax wohlfahrtii;superkingdom__bacteria	97.8886756238004	0	890.347			2	0	0	1
OTU_5979	uncultured planctomyces sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__planctomyces;s__planctomyces spp.;superkingdom__bacteria	97.8260869565217	0	778.538			0	1	1	5
OTU_5980	uncultured flavobacterium sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	94.921875	0	798.375			0	1	1	0
OTU_5981	uncultured holophaga sp. ;k__bacteria;p__acidobacteria;c__holophagae;o__holophagales;f__holophagaceae;g__holophaga;s__holophaga spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	91.9724770642202	4.66293e-176	621.645			0	3	0	0
OTU_5982	uncultured flavobacterium sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	95.9302325581395	0	829.033			0	2	0	1
OTU_5983	uncultured gemmata sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__gemmata;s__gemmata spp.;superkingdom__bacteria	88.682745825603	0	711.814			0	0	0	3
OTU_5984	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	96.484375	0	839.853			0	0	5	0
OTU_5985	abvl01000001.1 chthoniobacter flavus str. ellin428  ;k__bacteria;p__verrucomicrobia;c__spartobacteria;o__spartobacteria;f__spartobacteria;g__chthoniobacter;s__chthoniobacter flavus;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	91.4972273567468	0	760.505			0	1	0	3
OTU_5986	xylophilus ampelinus ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__burkholderiales;g__xylophilus;s__xylophilus ampelinus;superkingdom__bacteria	98.0694980694981	0	890.347			3	0	0	0
OTU_5987	crenotalea thermophila ;k__bacteria;p__bacteroidetes;c__sphingobacteriia;o__sphingobacteriales;f__chitinophagaceae;g__crenotalea;s__crenotalea thermophila;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	98.6027944111776	0	872.313			494	0	2	1
OTU_5988	uncultured hyphomicrobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__hyphomicrobiaceae;g__hyphomicrobium;s__hyphomicrobium spp.;superkingdom__bacteria	99.57805907173	0	847.066			0	1	4	3
OTU_5989	uncultured terrimonas sp. ;k__bacteria;p__bacteroidetes;c__sphingobacteriia;o__sphingobacteriales;f__chitinophagaceae;g__terrimonas;s__terrimonas spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.0328820116054	0	899.364			0	0	6	0
OTU_5990	uncultured geobacter sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfuromonadales;f__geobacteraceae;g__geobacter;s__geobacter spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	94.990366088632	0	820.016			0	1	0	4
OTU_5991	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	94.6788990825688	0	845.263			0	0	5	0
OTU_5992	uncultured cupriavidus sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__burkholderiaceae;g__cupriavidus;s__cupriavidus spp.;superkingdom__bacteria	95.7446808510638	0	829.033			0	2	0	6
OTU_5993	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	93.4701492537313	0	809.196			0	0	0	11
OTU_5994	uncultured bordetella sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__alcaligenaceae;g__bordetella;s__bordetella spp.;superkingdom__bacteria	96.9407265774379	0	872.313			4	0	0	0
OTU_5995	lechevalieria aerocolonigenes ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__pseudonocardiaceae;g__lechevalieria;s__lechevalieria aerocolonigenes;superkingdom__bacteria;subclass  actinobacteridae;suborder__pseudonocardineae	98.5943775100402	0	866.903			0	1	0	2
OTU_5996	uncultured flexibacter sp. ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__flexibacter;s__flexibacter spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	90.0763358778626	0	700.993			0	0	0	5
OTU_5997	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	97.0093457943925	0	886.74			0	6	0	0
OTU_5998	uncultured flavobacterium sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	95.7446808510638	0	834.443			1	0	2	0
OTU_5999	uncultured hippea sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfurellales;f__desulfurellaceae;g__hippea;s__hippea spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	90.9090909090909	0	637.875			0	0	3	0
OTU_6000	uncultured gemmata sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__gemmata;s__gemmata spp.;superkingdom__bacteria	93.2754880694143	0	688.37			0	6	0	0
OTU_6001	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	93.921568627451	0	780.342			0	1	2	1
OTU_6002	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	94.8863636363636	0	830.836			1	0	132	4
OTU_6003	am230493.1 flavobacterium succinicans str. dsm 4003  ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium succinicans;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.6796875	0	847.066			1	5	0	0
OTU_6004	flavobacterium sp. bf86 ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.4155069582505	0	848.87			10	0	0	0
OTU_6005	ay858696.1 halomonas charidemi str. m8  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__oceanospirillales;f__halomonadaceae;g__halomonas;s__halomonas charidemi;superkingdom__bacteria	76.9784172661871	3.86207e-18	96.8649			0	1	0	2
OTU_6006	uncultured gemmatimonas sp. ;k__bacteria;p__gemmatimonadetes;c__gemmatimonadetes;o__gemmatimonadales;f__gemmatimonadaceae;g__gemmatimonas;s__gemmatimonas spp.;superkingdom__bacteria	91.8604651162791	0	737.061			1	0	0	3
OTU_6007	uncultured pedosphaera sp. ;k__bacteria;p__verrucomicrobia;c__verrucomicrobiae;o__verrucomicrobiales;f__verrucomicrobia subdivision 3;g__pedosphaera;s__pedosphaera spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	88.7661141804788	0	697.387			0	2	1	1
OTU_6008	paucibacter sp. nbgd4 ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__burkholderiales;g__paucibacter;s__paucibacter sp.;superkingdom__bacteria	97.4757281553398	0	870.51			0	2	0	1
OTU_6009	uncultured desulforegula sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfobacterales;f__desulfobacteraceae;g__desulforegula;s__desulforegula spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	99.2292870905588	0	919.201			0	0	7	2
OTU_6010	duganella sp. a1_17 ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__oxalobacteraceae;g__duganella;s__duganella sp.;superkingdom__bacteria	98.8142292490119	0	886.74			2	1	0	2
