otu name	Taxonomy	Percent Homology	evalue	bitscore	homology extract gibbsfree_otu/gibbsfree_homolog	total length gibbsfree_otu/otu_lenth/gibbsfree_homolog/homolog_length	S1A	S1B	S2A	S2B	S3A	S3B	S4A	S4B	S5A	S5B	S6A	S6B 
OTU_693	eu834270.1 chryseobacterium soldanellicola str. ds52  ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium soldanellicola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.07142857	3.14E-124	449.423			0	0	0	0	0	0	1	2	0	0	0	0
OTU_694	gq301040.1 fusobacterium nucleatum subsp. vincentii str. atcc 49256  ;k__bacteria;p__fusobacteria;c__fusobacteriia;o__fusobacteriales;f__fusobacteriaceae;g__fusobacterium;s__fusobacterium nucleatum;superkingdom__bacteria	98.125	3.86E-69	265.48			2	3	1	2	0	0	0	0	0	0	0	0
OTU_695	uncultured rothia sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia spp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	97.46376812	3.06E-124	449.423			4	1	2	3	1	0	0	0	0	1	1	1
OTU_696	prevotella melaninogenica ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella melaninogenica;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.49748744	3.86E-96	355.648			0	0	0	3	1	3	0	0	1	0	0	0
OTU_697	aj576247.1 pseudomonas syringae lz4w  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__pseudomonadaceae;g__pseudomonas;s__pseudomonas syringae;superkingdom__bacteria;species group  pseudomonas syringae group	98.47328244	4.39E-122	441.308			0	0	0	0	0	0	0	0	17	1	0	0
OTU_698	eu834270.1 chryseobacterium soldanellicola str. ds52  ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium soldanellicola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.33840304	6.46E-120	434.997			0	0	0	0	0	0	1	3	0	0	0	0
OTU_699	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	95.95588235	4.52E-122	442.21			1	2	2	0	1	3	0	0	0	1	1	1
OTU_700	uncultured eubacterium pus9.170 ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__eubacteriaceae;g__eubacterium;s__eubacterium spp.;superkingdom__bacteria	98.53479853	3.25E-130	468.359			0	0	1	1	0	0	0	0	0	1	0	0
OTU_701	ef371928.1 streptococcus sinensis str. hdp 2005_0155  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sinensis;superkingdom__bacteria	97.8021978	4.80E-128	461.145			1	3	0	2	6	0	0	1	0	2	0	1
OTU_702	l14327.1 gemella morbillorum  ;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__bacillales;g__gemella;s__gemella morbillorum;superkingdom__bacteria	97.04433498	2.56E-85	318.679			0	0	0	0	0	1	0	0	0	1	0	0
OTU_703	uncultured arcobacter sp. ;k__bacteria;p__proteobacteria;c__epsilonproteobacteria;o__campylobacterales;f__campylobacteraceae;g__arcobacter;s__arcobacter spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	97.43589744	7.16E-126	454.834			1	0	0	0	0	2	0	0	0	0	0	0
OTU_704	am157441.1 streptococcus parasanguinis mother v4  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus parasanguinis;superkingdom__bacteria	99.24242424	4.78E-128	461.145			20	69	2	4	48	11	0	2	4	5	4	6
OTU_705	uncultured chryseobacterium sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	95.52238806	1.19E-116	423.275			0	0	0	0	0	0	2	1	0	0	0	0
OTU_706	streptococcus sinensis ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sinensis;superkingdom__bacteria	95.95588235	2.79E-118	429.586			0	1	0	0	1	0	0	0	0	1	0	0
OTU_707	candidatus saccharimonas aalborgensis ;k__bacteria;p__candidatus saccharibacteria;c__candidatus saccharibacteria;o__candidatus saccharibacteria;f__candidatus saccharibacteria;g__candidatus saccharimonas;s__candidatus saccharimonas aalborgensis;superkingdom__bacteria	94.16058394	1.22E-116	423.275			1	0	0	1	0	0	0	0	0	0	1	0
OTU_708	streptococcus sp. oral clone ascd09 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sp.;superkingdom__bacteria	92.69662921	1.04E-64	251.053			1	0	0	0	0	0	0	0	0	1	0	0
OTU_709	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	97.71863118	5.34E-121	438.603			15	14	13	5	15	9	0	2	5	3	2	4
OTU_710	gq301040.1 fusobacterium nucleatum subsp. vincentii str. atcc 49256  ;k__bacteria;p__fusobacteria;c__fusobacteriia;o__fusobacteriales;f__fusobacteriaceae;g__fusobacterium;s__fusobacterium nucleatum;superkingdom__bacteria	99.32885906	4.52E-68	261.873			3	5	0	0	0	1	0	0	0	1	2	2
OTU_711	uncultured prevotella sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.7443609	1.87E-120	435.898			0	1	0	0	2	1	0	0	1	1	1	0
OTU_712	gq032248.1 topographical and temporal human skin microbiome skin volar forearm clone nbw904c07c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	97.12230216	2.10E-126	456.637			62	88	0	1	12	2	1	0	7	6	4	3
OTU_713	gq073132.1 topographical and temporal human skin microbiome skin palm clone nbw205e02c1  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pasteurellales;f__pasteurellaceae;g__haemophilus;s__haemophilus parahaemolyticus;superkingdom__bacteria	97.46376812	7.22E-126	453.932			3	2	0	0	0	0	0	0	4	23	8	1
OTU_714	gq052838.1 topographical and temporal human skin microbiome skin volar forearm clone nbw1072h07c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus thermophilus;superkingdom__bacteria	97.34848485	3.69E-123	445.817			4	2	2	0	3	4	0	2	0	0	0	2
OTU_715	eu834270.1 chryseobacterium soldanellicola str. ds52  ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium soldanellicola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.27906977	3.63E-90	335.811			0	0	0	0	0	0	3	11	0	0	0	0
OTU_716	eu705512.1 microbial burden and analyses phoenix spacecraft assembly kennedy space centre clean room floor clone 2p_4_1_n16  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus infantis;superkingdom__bacteria	98.79518072	4.43E-75	284.415			3	1	3	3	6	9	0	0	0	0	1	0
OTU_717	chryseobacterium sp. ci27 ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.72727273	1.58E-121	439.505			0	0	0	0	0	0	192	1257	0	0	0	0
OTU_718	eu705531.1 microbial burden and analyses phoenix spacecraft assembly kennedy space centre clean room floor clone 2p_4_1_p05  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus infantis;superkingdom__bacteria	96.37681159	1.32E-122	444.013			89	26	125	98	73	122	5	33	71	63	110	59
OTU_719	fj471670.2 fusobacterium periodonticum str. chdc f314  ;k__bacteria;p__fusobacteria;c__fusobacteriia;o__fusobacteriales;f__fusobacteriaceae;g__fusobacterium;s__fusobacterium periodonticum;superkingdom__bacteria	96.4028777	2.38E-119	433.193			0	1	0	0	0	0	0	0	2	2	1	0
OTU_720	gu045386.1 streptococcus oralis str. dsmz 20395  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus oralis;superkingdom__bacteria	97.44525547	3.06E-124	449.423			694	237	955	487	543	794	26	151	558	530	885	452
OTU_721	lactobacillus sp. tab_05 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__lactobacillaceae;g__lactobacillus;s__lactobacillus sp.;superkingdom__bacteria	97.83393502	1.70E-127	460.244			0	0	0	0	0	0	16	0	0	0	0	0
OTU_722	gq052838.1 topographical and temporal human skin microbiome skin volar forearm clone nbw1072h07c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus thermophilus;superkingdom__bacteria	95.05300353	4.42E-116	421.471			0	0	0	0	1	0	0	0	0	0	0	0
OTU_723	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	97.04797048	1.94E-120	435.898			11	5	13	7	10	5	0	2	6	6	4	6
OTU_724	aceo02000016.1 neisseria subflava str. nj9703  ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__neisseriales;f__neisseriaceae;g__neisseria;s__neisseria subflava;superkingdom__bacteria	96.09929078	2.44E-119	432.291			0	0	0	0	0	0	0	0	1	1	1	0
OTU_725	gq103128.1 topographical and temporal human skin microbiome skin volar forearm clone nbw696e04c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	93.79562044	1.34E-109	400.732			3	1	0	0	3	2	1	0	5	4	5	14
OTU_726	eu834270.1 chryseobacterium soldanellicola str. ds52  ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium soldanellicola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.13261649	1.73E-127	460.244			0	0	0	0	0	0	1	4	0	0	0	0
OTU_727	ef371928.1 streptococcus sinensis str. hdp 2005_0155  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sinensis;superkingdom__bacteria	98.15498155	2.07E-126	456.637			10	20	1	4	6	5	0	11	2	2	2	6
OTU_728	gq077257.1 topographical and temporal human skin microbiome skin umbilicus clone nbw1156g01c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	95.98214286	1.07E-97	361.058			0	0	2	4	3	12	0	0	1	1	8	24
OTU_729	treponema sp. oral taxon g48 ;k__bacteria;p__spirochaetes;c__spirochaetia;o__spirochaetales;f__spirochaetaceae;g__treponema;s__treponema sp.;superkingdom__bacteria	99.26739927	4.24E-135	484.589			0	0	0	0	0	0	0	0	2	2	0	0
OTU_730	fj154804.1 streptococcus salivarius str. k12  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus salivarius;superkingdom__bacteria	97.8021978	2.55E-125	452.129			1	0	1	0	0	2	0	0	0	0	0	1
OTU_731	gq011131.1 topographical and temporal human skin microbiome skin antecubital fossa clone nbw791c07c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sanguinis;superkingdom__bacteria	94.18181818	9.32E-112	407.946			8	3	1	1	5	15	0	0	1	3	2	1
OTU_732	gq045721.1 topographical and temporal human skin microbiome skin volar forearm clone nbw989h03c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	98.27586207	7.53E-79	297.94			7	8	1	0	3	0	0	1	0	0	0	0
OTU_733	gq073132.1 topographical and temporal human skin microbiome skin palm clone nbw205e02c1  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pasteurellales;f__pasteurellaceae;g__haemophilus;s__haemophilus parahaemolyticus;superkingdom__bacteria	98.89705882	2.22E-132	475.572			0	0	0	1	0	0	0	0	0	9	2	0
OTU_734	uncultured veillonella sp. ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__veillonella;s__veillonella spp.;superkingdom__bacteria	97.43589744	7.16E-126	454.834			2	4	1	4	10	12	0	0	0	0	1	0
OTU_735	ay281086.1 streptococcus sanguinis str. atcc 49296  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sanguinis;superkingdom__bacteria	97.08029197	7.16E-126	453.932			6	2	11	5	2	5	0	3	1	5	4	2
OTU_736	gq130114.1 genetic inventory 'jpl_saf' during msl mission spacecraft assembly clean room floor clone gi_10_o19  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus infantis;superkingdom__bacteria	97.0260223	6.62E-120	434.095			134	62	241	151	170	180	5	45	114	106	195	115
OTU_737	uncultured abiotrophia sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__aerococcaceae;g__abiotrophia;s__abiotrophia spp.;superkingdom__bacteria	95.69892473	1.98E-120	436.8			0	0	0	1	0	0	0	0	0	0	0	1
OTU_738	ay323525.1 prevotella melaninogenica str. atcc 25845  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella melaninogenica;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	100	8.31E-92	340.32			0	0	1	1	11	1	0	0	0	0	0	4
OTU_739	aceo02000016.1 neisseria subflava str. nj9703  ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__neisseriales;f__neisseriaceae;g__neisseria;s__neisseria subflava;superkingdom__bacteria	98.06949807	1.53E-121	439.505			0	0	1	7	0	1	0	1	18	16	1	15
OTU_740	gq011112.1 topographical and temporal human skin microbiome skin antecubital fossa clone nbw791a11c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus pseudopneumoniae;superkingdom__bacteria	97.11191336	2.53E-125	453.03			737	245	1026	500	581	865	20	133	588	584	956	472
OTU_741	ef371928.1 streptococcus sinensis str. hdp 2005_0155  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sinensis;superkingdom__bacteria	99.61538462	4.76E-128	462.047			81	53	53	39	46	54	5	17	36	36	64	30
OTU_742	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	96	8.13E-119	430.488			1	0	1	0	1	2	0	0	0	1	0	0
OTU_743	streptococcus sp. oral taxon 065 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sp.;superkingdom__bacteria	98.47328244	7.01E-126	453.932			81	162	9	16	106	19	0	7	16	17	7	20
OTU_744	fm873283.1 occupant source house floor dust clone fd01a10  ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__veillonella;s__veillonella dispar;superkingdom__bacteria	98.50187266	7.10E-126	453.932			1	5	0	3	11	11	0	0	0	0	3	2
OTU_745	x87758.1 micrococcus mucilaginosus  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	94.16058394	1.22E-116	423.275			8	4	1	1	10	1	1	0	11	4	2	6
OTU_746	gq113848.1 topographical and temporal human skin microbiome skin volar forearm clone nbw636g09c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__aerococcaceae;g__abiotrophia;s__abiotrophia defectiva;superkingdom__bacteria	98.54014599	9.35E-131	470.162			0	1	24	9	0	1	0	0	1	2	7	8
OTU_747	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	96.3898917	1.93E-120	436.8			8	1	10	4	11	10	0	1	6	6	6	2
OTU_748	spongiibacter tropicus ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__gammaproteobacteria;f__gammaproteobacteria;g__spongiibacter;s__spongiibacter tropicus;superkingdom__bacteria	95.23809524	6.73E-120	434.997			1	2	0	0	0	0	0	0	0	0	0	0
OTU_749	eu705400.1 microbial burden and analyses phoenix spacecraft assembly kennedy space centre clean room floor clone 2p_4_1_b03  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus infantis;superkingdom__bacteria	98.87640449	4.74E-128	462.047			7	1	3	6	13	1	0	1	3	2	2	2
OTU_750	eu834270.1 chryseobacterium soldanellicola str. ds52  ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium soldanellicola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.21115538	5.05E-115	418.766			0	0	0	0	0	0	4	0	0	0	0	0
OTU_751	streptococcus oralis ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus oralis;superkingdom__bacteria	97.08029197	7.19E-126	453.932			5	4	6	9	12	3	0	1	2	2	11	4
OTU_752	ab308268.1 halothiobacillus neapolitanus str. c153  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__chromatiales;f__halothiobacillaceae;g__halothiobacillus;s__halothiobacillus neapolitanus;superkingdom__bacteria	98.9010989	2.19E-132	476.474			0	0	1	0	0	0	0	1	0	0	0	4
OTU_753	gq052838.1 topographical and temporal human skin microbiome skin volar forearm clone nbw1072h07c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus thermophilus;superkingdom__bacteria	96.76258993	1.33E-122	444.013			15	7	9	4	29	54	8	17	1	6	4	3
OTU_754	gq077257.1 topographical and temporal human skin microbiome skin umbilicus clone nbw1156g01c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	96.61835749	1.23E-89	334.008			3	1	2	3	4	2	0	0	3	2	7	24
OTU_755	u87828.1 aortic heart valve patient with endocarditis clone v3  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sanguinis;superkingdom__bacteria	97.45454545	2.52E-125	452.129			3	6	1	4	7	1	0	1	1	2	0	2
OTU_756	eu834270.1 chryseobacterium soldanellicola str. ds52  ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium soldanellicola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.23371648	2.03E-126	455.735			0	0	0	0	0	0	53	87	0	0	0	0
OTU_757	ay879298.1 granulicatella paradiacens str. 04401102  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__carnobacteriaceae;g__granulicatella;s__granulicatella paradiacens;superkingdom__bacteria	97.72727273	2.78E-118	428.685			0	1	0	1	4	0	0	0	0	0	0	1
OTU_758	gq496163.1 fusobacterium nucleatum subsp. animalis str. 708  ;k__bacteria;p__fusobacteria;c__fusobacteriia;o__fusobacteriales;f__fusobacteriaceae;g__fusobacterium;s__fusobacterium nucleatum;superkingdom__bacteria	98.84615385	2.04E-126	456.637			3	0	0	0	0	0	0	0	1	3	2	1
OTU_759	gq059643.1 topographical and temporal human skin microbiome skin plantar heel clone nbw38c12c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	95.77464789	1.05E-90	337.615			4	4	0	2	1	1	0	0	0	0	0	0
OTU_760	gq077257.1 topographical and temporal human skin microbiome skin umbilicus clone nbw1156g01c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	95.43859649	4.46E-116	421.471			0	0	1	1	2	3	0	0	1	0	11	45
OTU_761	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	98.47328244	3.59E-123	444.915			731	227	829	445	534	729	22	114	531	561	867	410
OTU_762	gq077257.1 topographical and temporal human skin microbiome skin umbilicus clone nbw1156g01c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	95.77464789	1.04E-117	427.783			0	0	2	3	3	10	0	0	2	1	14	36
